Tier,Market,Market full name,type of value,value,good/bad,genre,OPPORTUNITY
欧洲与中东（第二组）,ROU,罗马尼亚,Revenue Potential,0.002,,匹配类,
欧洲与中东（第二组）,CZE,捷克,(Paid UA) CPP,5.000,bad,匹配类,
欧洲与中东（第二组）,CZE,捷克,(Paid UA) D7 ARPPU,4.000,good,匹配类,
欧洲与中东（第二组）,CZE,捷克,Revenue Potential,0.002,,匹配类,
欧洲与中东（第二组）,GRC,希腊,(Paid UA) CPP,3.000,medium,匹配类,YES
欧洲与中东（第二组）,GRC,希腊,(Paid UA) D7 ARPPU,5.000,good,匹配类,YES
欧洲与中东（第二组）,GRC,希腊,Revenue Potential,0.002,,匹配类,YES
欧洲与中东（第二组）,PRT,葡萄牙,(Paid UA) CPP,4.000,bad,匹配类,
欧洲与中东（第二组）,PRT,葡萄牙,(Paid UA) D7 ARPPU,3.000,medium,匹配类,
欧洲与中东（第二组）,PRT,葡萄牙,Revenue Potential,0.002,,匹配类,
欧洲与中东（第二组）,HUN,匈牙利,(Paid UA) CPP,5.000,bad,匹配类,
欧洲与中东（第二组）,HUN,匈牙利,(Paid UA) D7 ARPPU,3.000,medium,匹配类,
欧洲与中东（第二组）,HUN,匈牙利,Revenue Potential,0.001,,匹配类,
欧洲与中东（第二组）,FIN,芬兰,(Paid UA) CPP,4.000,bad,匹配类,
欧洲与中东（第二组）,FIN,芬兰,(Paid UA) D7 ARPPU,3.000,medium,匹配类,
欧洲与中东（第二组）,FIN,芬兰,Revenue Potential,0.001,,匹配类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) CPP,2.000,good,匹配类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) D7 ARPPU,2.000,bad,匹配类,
全球发展中国家市场,All countries,全球发展中国家市场,Revenue Potential,0.042,,匹配类,
全球发展中国家市场,BRA,巴西,(Paid UA) CPP,1.000,good,匹配类,
全球发展中国家市场,BRA,巴西,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
全球发展中国家市场,BRA,巴西,Revenue Potential,0.015,,匹配类,
全球发展中国家市场,THA,泰国,(Paid UA) CPP,3.000,medium,匹配类,
全球发展中国家市场,THA,泰国,(Paid UA) D7 ARPPU,2.000,bad,匹配类,
全球发展中国家市场,THA,泰国,Revenue Potential,0.003,,匹配类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) CPP,4.000,bad,匹配类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
全球发展中国家市场,IDN,印度尼西亚,Revenue Potential,0.005,,匹配类,
全球发展中国家市场,VNM,越南,(Paid UA) CPP,1.000,good,匹配类,
全球发展中国家市场,VNM,越南,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
全球发展中国家市场,VNM,越南,Revenue Potential,0.001,,匹配类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) CPP,3.000,medium,匹配类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
全球发展中国家市场,PHL,菲律宾,Revenue Potential,0.003,,匹配类,
全球发展中国家市场,IND,印度,(Paid UA) CPP,1.000,good,匹配类,
全球发展中国家市场,IND,印度,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
全球发展中国家市场,IND,印度,Revenue Potential,0.005,,匹配类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) CPP,1.000,good,匹配类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
全球发展中国家市场,MYS,马来西亚,Revenue Potential,0.003,,匹配类,
全球发展中国家市场,ZAF,南非,(Paid UA) CPP,1.000,good,匹配类,YES
全球发展中国家市场,ZAF,南非,(Paid UA) D7 ARPPU,4.000,good,匹配类,YES
全球发展中国家市场,ZAF,南非,Revenue Potential,0.004,,匹配类,YES
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) CPP,3.000,medium,匹配类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) D7 ARPPU,2.000,bad,匹配类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,Revenue Potential,0.019,,匹配类,
拉丁美洲西语国家,MEX,墨西哥,(Paid UA) CPP,1.000,good,匹配类,
拉丁美洲西语国家,MEX,墨西哥,(Paid UA) D7 ARPPU,1.000,bad,匹配类,
拉丁美洲西语国家,MEX,墨西哥,Revenue Potential,0.010,,匹配类,
拉丁美洲西语国家,CHL,智利,(Paid UA) CPP,2.000,good,匹配类,
拉丁美洲西语国家,CHL,智利,(Paid UA) D7 ARPPU,2.000,bad,匹配类,
拉丁美洲西语国家,CHL,智利,Revenue Potential,0.003,,匹配类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) CPP,4.000,bad,角色扮演类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) D7 ARPPU,3.000,medium,角色扮演类,
美国及英语国家,All countries,美国及英语国家,Revenue Potential,0.245,,角色扮演类,
美国及英语国家,USA,美国,(Paid UA) CPP,5.000,bad,角色扮演类,
美国及英语国家,USA,美国,(Paid UA) D7 ARPPU,4.000,good,角色扮演类,
美国及英语国家,USA,美国,Revenue Potential,0.198,,角色扮演类,
美国及英语国家,GBR,英国,(Paid UA) CPP,3.000,medium,角色扮演类,
美国及英语国家,GBR,英国,(Paid UA) D7 ARPPU,3.000,medium,角色扮演类,
美国及英语国家,GBR,英国,Revenue Potential,0.017,,角色扮演类,
美国及英语国家,CAN,加拿大,(Paid UA) CPP,5.000,bad,角色扮演类,
美国及英语国家,CAN,加拿大,(Paid UA) D7 ARPPU,4.000,good,角色扮演类,
美国及英语国家,CAN,加拿大,Revenue Potential,0.016,,角色扮演类,
美国及英语国家,AUS,澳大利亚,(Paid UA) CPP,3.000,medium,角色扮演类,
美国及英语国家,AUS,澳大利亚,(Paid UA) D7 ARPPU,3.000,medium,角色扮演类,
美国及英语国家,AUS,澳大利亚,Revenue Potential,0.013,,角色扮演类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) CPP,4.000,bad,角色扮演类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,
东亚与亚太,All countries,东亚与亚太,Revenue Potential,0.520,,角色扮演类,
东亚与亚太,KOR,韩国,(Paid UA) CPP,4.000,bad,角色扮演类,YES
东亚与亚太,KOR,韩国,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,YES
东亚与亚太,KOR,韩国,Revenue Potential,0.223,,角色扮演类,YES
东亚与亚太,JPN,日本,(Paid UA) CPP,4.000,bad,角色扮演类,YES
东亚与亚太,JPN,日本,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,YES
东亚与亚太,JPN,日本,Revenue Potential,0.150,,角色扮演类,YES
东亚与亚太,TWN,中国台湾,(Paid UA) CPP,5.000,bad,角色扮演类,YES
东亚与亚太,TWN,中国台湾,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,YES
东亚与亚太,TWN,中国台湾,Revenue Potential,0.093,,角色扮演类,YES
东亚与亚太,HKG,中国香港,(Paid UA) CPP,3.000,medium,角色扮演类,YES
东亚与亚太,HKG,中国香港,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,YES
东亚与亚太,HKG,中国香港,Revenue Potential,0.043,,角色扮演类,YES
东亚与亚太,SGP,新加坡,(Paid UA) CPP,3.000,medium,角色扮演类,YES
东亚与亚太,SGP,新加坡,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,YES
东亚与亚太,SGP,新加坡,Revenue Potential,0.010,,角色扮演类,YES
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) CPP,3.000,medium,角色扮演类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) D7 ARPPU,4.000,good,角色扮演类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,Revenue Potential,0.092,,角色扮演类,
欧洲与中东（第一组）,DEU,德国,(Paid UA) CPP,3.000,medium,角色扮演类,YES
欧洲与中东（第一组）,DEU,德国,(Paid UA) D7 ARPPU,4.000,good,角色扮演类,YES
欧洲与中东（第一组）,DEU,德国,Revenue Potential,0.030,,角色扮演类,YES
欧洲与中东（第一组）,FRA,法国,(Paid UA) CPP,2.000,good,角色扮演类,YES
欧洲与中东（第一组）,FRA,法国,(Paid UA) D7 ARPPU,4.000,good,角色扮演类,YES
欧洲与中东（第一组）,FRA,法国,Revenue Potential,0.026,,角色扮演类,YES
欧洲与中东（第一组）,ITA,意大利,(Paid UA) CPP,2.000,good,角色扮演类,
欧洲与中东（第一组）,ITA,意大利,(Paid UA) D7 ARPPU,2.000,bad,角色扮演类,
欧洲与中东（第一组）,ITA,意大利,Revenue Potential,0.006,,角色扮演类,
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) CPP,2.000,good,角色扮演类,
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) D7 ARPPU,2.000,bad,角色扮演类,
欧洲与中东（第一组）,ESP,西班牙,Revenue Potential,0.005,,角色扮演类,
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) CPP,4.000,bad,角色扮演类,
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) D7 ARPPU,3.000,medium,角色扮演类,
欧洲与中东（第一组）,NLD,荷兰,Revenue Potential,0.005,,角色扮演类,
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) CPP,5.000,bad,角色扮演类,YES
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) D7 ARPPU,5.000,good,角色扮演类,YES
欧洲与中东（第一组）,CHE,瑞士,Revenue Potential,0.004,,角色扮演类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) CPP,5.000,bad,角色扮演类,
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) D7 ARPPU,4.000,good,角色扮演类,
欧洲与中东（第一组）,AUT,奥地利,Revenue Potential,0.003,,角色扮演类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) CPP,5.000,bad,角色扮演类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) D7 ARPPU,3.000,medium,角色扮演类,
欧洲与中东（第一组）,SWE,瑞典,Revenue Potential,0.002,,角色扮演类,
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) CPP,4.000,bad,角色扮演类,
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) D7 ARPPU,3.000,medium,角色扮演类,
欧洲与中东（第一组）,DNK,丹麦,Revenue Potential,0.002,,角色扮演类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) CPP,2.000,good,角色扮演类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) D7 ARPPU,2.000,bad,角色扮演类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,Revenue Potential,0.035,,角色扮演类,
欧洲与中东（第二组）,RUS,俄罗斯,(Paid UA) CPP,4.000,bad,角色扮演类,
欧洲与中东（第二组）,RUS,俄罗斯,(Paid UA) D7 ARPPU,2.000,bad,角色扮演类,
欧洲与中东（第二组）,RUS,俄罗斯,Revenue Potential,0.012,,角色扮演类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) CPP,1.000,good,角色扮演类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
欧洲与中东（第二组）,TUR,土耳其,Revenue Potential,0.005,,角色扮演类,
欧洲与中东（第二组）,POL,波兰,(Paid UA) CPP,1.000,good,角色扮演类,
欧洲与中东（第二组）,POL,波兰,(Paid UA) D7 ARPPU,2.000,bad,角色扮演类,
欧洲与中东（第二组）,POL,波兰,Revenue Potential,0.004,,角色扮演类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) CPP,1.000,good,角色扮演类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
全球发展中国家市场,All countries,全球发展中国家市场,Revenue Potential,0.097,,角色扮演类,
全球发展中国家市场,BRA,巴西,(Paid UA) CPP,2.000,good,角色扮演类,
全球发展中国家市场,BRA,巴西,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
全球发展中国家市场,BRA,巴西,Revenue Potential,0.010,,角色扮演类,
全球发展中国家市场,THA,泰国,(Paid UA) CPP,1.000,good,角色扮演类,
全球发展中国家市场,THA,泰国,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
全球发展中国家市场,THA,泰国,Revenue Potential,0.039,,角色扮演类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) CPP,1.000,good,角色扮演类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
全球发展中国家市场,IDN,印度尼西亚,Revenue Potential,0.014,,角色扮演类,
全球发展中国家市场,VNM,越南,(Paid UA) CPP,1.000,good,角色扮演类,
全球发展中国家市场,VNM,越南,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
全球发展中国家市场,VNM,越南,Revenue Potential,0.011,,角色扮演类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) CPP,1.000,good,角色扮演类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
全球发展中国家市场,PHL,菲律宾,Revenue Potential,0.014,,角色扮演类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) CPP,2.000,good,角色扮演类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) D7 ARPPU,2.000,bad,角色扮演类,
全球发展中国家市场,MYS,马来西亚,Revenue Potential,0.006,,角色扮演类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) CPP,1.000,good,角色扮演类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) D7 ARPPU,1.000,bad,角色扮演类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,Revenue Potential,0.008,,角色扮演类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) CPP,4.000,bad,博彩类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) D7 ARPPU,4.000,good,博彩类,
美国及英语国家,All countries,美国及英语国家,Revenue Potential,0.652,,博彩类,
美国及英语国家,USA,美国,(Paid UA) CPP,5.000,bad,博彩类,YES
美国及英语国家,USA,美国,(Paid UA) D7 ARPPU,5.000,good,博彩类,YES
美国及英语国家,USA,美国,Revenue Potential,0.530,,博彩类,YES
美国及英语国家,GBR,英国,(Paid UA) CPP,3.000,medium,博彩类,YES
美国及英语国家,GBR,英国,(Paid UA) D7 ARPPU,3.000,medium,博彩类,YES
美国及英语国家,GBR,英国,Revenue Potential,0.032,,博彩类,YES
美国及英语国家,CAN,加拿大,(Paid UA) CPP,4.000,bad,博彩类,
美国及英语国家,CAN,加拿大,(Paid UA) D7 ARPPU,3.000,medium,博彩类,
美国及英语国家,CAN,加拿大,Revenue Potential,0.032,,博彩类,
美国及英语国家,AUS,澳大利亚,(Paid UA) CPP,4.000,bad,博彩类,YES
美国及英语国家,AUS,澳大利亚,(Paid UA) D7 ARPPU,5.000,good,博彩类,YES
美国及英语国家,AUS,澳大利亚,Revenue Potential,0.052,,博彩类,YES
美国及英语国家,NZL,新西兰,(Paid UA) CPP,3.000,medium,博彩类,
美国及英语国家,NZL,新西兰,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
美国及英语国家,NZL,新西兰,Revenue Potential,0.005,,博彩类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) CPP,5.000,bad,博彩类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) D7 ARPPU,5.000,good,博彩类,
东亚与亚太,All countries,东亚与亚太,Revenue Potential,0.102,,博彩类,
东亚与亚太,JPN,日本,(Paid UA) CPP,5.000,bad,博彩类,
东亚与亚太,JPN,日本,(Paid UA) D7 ARPPU,4.000,good,博彩类,
东亚与亚太,JPN,日本,Revenue Potential,0.035,,博彩类,
东亚与亚太,TWN,中国台湾,(Paid UA) CPP,5.000,bad,博彩类,YES
东亚与亚太,TWN,中国台湾,(Paid UA) D7 ARPPU,5.000,good,博彩类,YES
东亚与亚太,TWN,中国台湾,Revenue Potential,0.020,,博彩类,YES
东亚与亚太,HKG,中国香港,(Paid UA) CPP,5.000,bad,博彩类,
东亚与亚太,HKG,中国香港,(Paid UA) D7 ARPPU,4.000,good,博彩类,
东亚与亚太,HKG,中国香港,Revenue Potential,0.008,,博彩类,
东亚与亚太,SGP,新加坡,(Paid UA) CPP,5.000,bad,博彩类,YES
东亚与亚太,SGP,新加坡,(Paid UA) D7 ARPPU,5.000,good,博彩类,YES
东亚与亚太,SGP,新加坡,Revenue Potential,0.006,,博彩类,YES
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) CPP,3.000,medium,博彩类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) D7 ARPPU,4.000,good,博彩类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,Revenue Potential,0.112,,博彩类,
欧洲与中东（第一组）,DEU,德国,(Paid UA) CPP,4.000,bad,博彩类,
欧洲与中东（第一组）,DEU,德国,(Paid UA) D7 ARPPU,3.000,medium,博彩类,
欧洲与中东（第一组）,DEU,德国,Revenue Potential,0.036,,博彩类,
欧洲与中东（第一组）,FRA,法国,(Paid UA) CPP,3.000,medium,博彩类,YES
欧洲与中东（第一组）,FRA,法国,(Paid UA) D7 ARPPU,4.000,good,博彩类,YES
欧洲与中东（第一组）,FRA,法国,Revenue Potential,0.011,,博彩类,YES
欧洲与中东（第一组）,ITA,意大利,(Paid UA) CPP,3.000,medium,博彩类,YES
欧洲与中东（第一组）,ITA,意大利,(Paid UA) D7 ARPPU,3.000,medium,博彩类,YES
欧洲与中东（第一组）,ITA,意大利,Revenue Potential,0.010,,博彩类,YES
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) CPP,2.000,good,博彩类,
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) D7 ARPPU,2.000,bad,博彩类,
欧洲与中东（第一组）,ESP,西班牙,Revenue Potential,0.005,,博彩类,
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) CPP,2.000,good,博彩类,YES
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) D7 ARPPU,4.000,good,博彩类,YES
欧洲与中东（第一组）,NLD,荷兰,Revenue Potential,0.009,,博彩类,YES
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) CPP,4.000,bad,博彩类,YES
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) D7 ARPPU,5.000,good,博彩类,YES
欧洲与中东（第一组）,CHE,瑞士,Revenue Potential,0.005,,博彩类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) CPP,3.000,medium,博彩类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) D7 ARPPU,5.000,good,博彩类,YES
欧洲与中东（第一组）,AUT,奥地利,Revenue Potential,0.003,,博彩类,YES
欧洲与中东（第一组）,BEL,比利时,(Paid UA) CPP,4.000,bad,博彩类,
欧洲与中东（第一组）,BEL,比利时,(Paid UA) D7 ARPPU,2.000,bad,博彩类,
欧洲与中东（第一组）,BEL,比利时,Revenue Potential,0.002,,博彩类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) CPP,2.000,good,博彩类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) D7 ARPPU,2.000,bad,博彩类,
欧洲与中东（第一组）,SWE,瑞典,Revenue Potential,0.003,,博彩类,
欧洲与中东（第一组）,NOR,挪威,(Paid UA) CPP,5.000,bad,博彩类,
欧洲与中东（第一组）,NOR,挪威,(Paid UA) D7 ARPPU,4.000,good,博彩类,
欧洲与中东（第一组）,NOR,挪威,Revenue Potential,0.002,,博彩类,
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) CPP,4.000,bad,博彩类,
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) D7 ARPPU,4.000,good,博彩类,
欧洲与中东（第一组）,DNK,丹麦,Revenue Potential,0.002,,博彩类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) CPP,1.000,good,博彩类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) D7 ARPPU,2.000,bad,博彩类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,Revenue Potential,0.057,,博彩类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) CPP,2.000,good,博彩类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
欧洲与中东（第二组）,TUR,土耳其,Revenue Potential,0.020,,博彩类,
欧洲与中东（第二组）,POL,波兰,(Paid UA) CPP,1.000,good,博彩类,YES
欧洲与中东（第二组）,POL,波兰,(Paid UA) D7 ARPPU,3.000,medium,博彩类,YES
欧洲与中东（第二组）,POL,波兰,Revenue Potential,0.006,,博彩类,YES
欧洲与中东（第二组）,CZE,捷克,(Paid UA) CPP,1.000,good,博彩类,
欧洲与中东（第二组）,CZE,捷克,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
欧洲与中东（第二组）,CZE,捷克,Revenue Potential,0.002,,博彩类,
欧洲与中东（第二组）,HUN,匈牙利,(Paid UA) CPP,2.000,good,博彩类,
欧洲与中东（第二组）,HUN,匈牙利,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
欧洲与中东（第二组）,HUN,匈牙利,Revenue Potential,0.002,,博彩类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) CPP,1.000,good,博彩类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) D7 ARPPU,2.000,bad,博彩类,
全球发展中国家市场,All countries,全球发展中国家市场,Revenue Potential,0.061,,博彩类,
全球发展中国家市场,BRA,巴西,(Paid UA) CPP,1.000,good,博彩类,YES
全球发展中国家市场,BRA,巴西,(Paid UA) D7 ARPPU,2.000,bad,博彩类,YES
全球发展中国家市场,BRA,巴西,Revenue Potential,0.026,,博彩类,YES
全球发展中国家市场,THA,泰国,(Paid UA) CPP,1.000,good,博彩类,
全球发展中国家市场,THA,泰国,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
全球发展中国家市场,THA,泰国,Revenue Potential,0.003,,博彩类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) CPP,1.000,good,博彩类,YES
全球发展中国家市场,PHL,菲律宾,(Paid UA) D7 ARPPU,2.000,bad,博彩类,YES
全球发展中国家市场,PHL,菲律宾,Revenue Potential,0.004,,博彩类,YES
全球发展中国家市场,MYS,马来西亚,(Paid UA) CPP,2.000,good,博彩类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
全球发展中国家市场,MYS,马来西亚,Revenue Potential,0.008,,博彩类,
全球发展中国家市场,ZAF,南非,(Paid UA) CPP,1.000,good,博彩类,
全球发展中国家市场,ZAF,南非,(Paid UA) D7 ARPPU,1.000,bad,博彩类,
全球发展中国家市场,ZAF,南非,Revenue Potential,0.002,,博彩类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) CPP,2.000,good,博彩类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) D7 ARPPU,3.000,medium,博彩类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,Revenue Potential,0.009,,博彩类,
拉丁美洲西语国家,MEX,墨西哥,(Paid UA) CPP,3.000,medium,博彩类,YES
拉丁美洲西语国家,MEX,墨西哥,(Paid UA) D7 ARPPU,3.000,medium,博彩类,YES
拉丁美洲西语国家,MEX,墨西哥,Revenue Potential,0.004,,博彩类,YES
拉丁美洲西语国家,CHL,智利,(Paid UA) CPP,1.000,good,博彩类,
拉丁美洲西语国家,CHL,智利,(Paid UA) D7 ARPPU,2.000,bad,博彩类,
拉丁美洲西语国家,CHL,智利,Revenue Potential,0.001,,博彩类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) CPP,3.000,medium,策略类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) D7 ARPPU,3.000,medium,策略类,
美国及英语国家,All countries,美国及英语国家,Revenue Potential,0.408,,策略类,
美国及英语国家,USA,美国,(Paid UA) CPP,5.000,bad,策略类,
美国及英语国家,USA,美国,(Paid UA) D7 ARPPU,4.000,good,策略类,
美国及英语国家,USA,美国,Revenue Potential,0.320,,策略类,
美国及英语国家,GBR,英国,(Paid UA) CPP,2.000,good,策略类,YES
美国及英语国家,GBR,英国,(Paid UA) D7 ARPPU,3.000,medium,策略类,YES
美国及英语国家,GBR,英国,Revenue Potential,0.040,,策略类,YES
美国及英语国家,CAN,加拿大,(Paid UA) CPP,3.000,medium,策略类,YES
美国及英语国家,CAN,加拿大,(Paid UA) D7 ARPPU,3.000,medium,策略类,YES
美国及英语国家,CAN,加拿大,Revenue Potential,0.023,,策略类,YES
美国及英语国家,AUS,澳大利亚,(Paid UA) CPP,4.000,bad,策略类,
美国及英语国家,AUS,澳大利亚,(Paid UA) D7 ARPPU,3.000,medium,策略类,
美国及英语国家,AUS,澳大利亚,Revenue Potential,0.020,,策略类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) CPP,5.000,bad,策略类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) D7 ARPPU,5.000,good,策略类,
东亚与亚太,All countries,东亚与亚太,Revenue Potential,0.260,,策略类,
东亚与亚太,KOR,韩国,(Paid UA) CPP,5.000,bad,策略类,
东亚与亚太,KOR,韩国,(Paid UA) D7 ARPPU,5.000,good,策略类,
东亚与亚太,KOR,韩国,Revenue Potential,0.113,,策略类,
东亚与亚太,JPN,日本,(Paid UA) CPP,5.000,bad,策略类,
东亚与亚太,JPN,日本,(Paid UA) D7 ARPPU,4.000,good,策略类,
东亚与亚太,JPN,日本,Revenue Potential,0.072,,策略类,
东亚与亚太,TWN,中国台湾,(Paid UA) CPP,3.000,medium,策略类,YES
东亚与亚太,TWN,中国台湾,(Paid UA) D7 ARPPU,5.000,good,策略类,YES
东亚与亚太,TWN,中国台湾,Revenue Potential,0.040,,策略类,YES
东亚与亚太,HKG,中国香港,(Paid UA) CPP,1.000,good,策略类,YES
东亚与亚太,HKG,中国香港,(Paid UA) D7 ARPPU,5.000,good,策略类,YES
东亚与亚太,HKG,中国香港,Revenue Potential,0.028,,策略类,YES
东亚与亚太,SGP,新加坡,(Paid UA) CPP,5.000,bad,策略类,YES
东亚与亚太,SGP,新加坡,(Paid UA) D7 ARPPU,5.000,good,策略类,YES
东亚与亚太,SGP,新加坡,Revenue Potential,0.007,,策略类,YES
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) CPP,4.000,bad,策略类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) D7 ARPPU,3.000,medium,策略类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,Revenue Potential,0.155,,策略类,
欧洲与中东（第一组）,DEU,德国,(Paid UA) CPP,4.000,bad,策略类,YES
欧洲与中东（第一组）,DEU,德国,(Paid UA) D7 ARPPU,4.000,good,策略类,YES
欧洲与中东（第一组）,DEU,德国,Revenue Potential,0.057,,策略类,YES
欧洲与中东（第一组）,FRA,法国,(Paid UA) CPP,5.000,bad,策略类,
欧洲与中东（第一组）,FRA,法国,(Paid UA) D7 ARPPU,3.000,medium,策略类,
欧洲与中东（第一组）,FRA,法国,Revenue Potential,0.028,,策略类,
欧洲与中东（第一组）,ITA,意大利,(Paid UA) CPP,2.000,good,策略类,YES
欧洲与中东（第一组）,ITA,意大利,(Paid UA) D7 ARPPU,2.000,bad,策略类,YES
欧洲与中东（第一组）,ITA,意大利,Revenue Potential,0.011,,策略类,YES
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) CPP,3.000,medium,策略类,
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) D7 ARPPU,2.000,bad,策略类,
欧洲与中东（第一组）,ESP,西班牙,Revenue Potential,0.007,,策略类,
